BookID,STATE,SUBSTATE
157140,Hawaii,Hawaii
103940,Kentucky,Kentucky
114591,California,Los Angeles
138249,California,Orange
120912,Kansas,Kansas
160840,Texas,Houston
145196,New Jersey,New Jersey
169610,Maine,Maine
167938,North Carolina,North Carolina
124572,California,Los Angeles
144878,Colorado,Colorado
131562,Arkansas,Arkansas
122871,New Hampshire,New Hampshire
137040,Idaho,Idaho
101118,Mississippi,Mississippi
155602,New Mexico,New Mexico
176312,Massachusetts,Massachusetts
137908,Florida,Orlando
141618,Montana,Montana
129150,Washington,Washington
169062,California,Los Angeles
179269,Delaware,Delaware
103402,Louisiana,Louisiana
147460,California,San Bernardino
138026,California,Riverside
170356,Oregon,Oregon
133713,Arkansas,Arkansas
112022,Nevada,Nevada
160240,Indiana,Indiana
147217,Arizona,Arizona
100264,Florida,Miami
117466,Montana,Montana
105696,California,Santa Clara
176575,Massachusetts,Massachusetts
153285,Texas,San Antonio
178854,California,Los Angeles
153006,Puerto Rico,Puerto Rico
131900,New York,New York
115180,Florida,Orlando
166849,Tennessee,Tennessee
114965,Nebraska,Nebraska
179020,Oklahoma,Oklahoma
145534,North Carolina,North Carolina
124307,Wisconsin,Wisconsin
122788,Puerto Rico,Puerto Rico
127955,Alabama,Alabama
144317,Puerto Rico,Puerto Rico
135663,Ohio,Ohio
130582,Florida,Orlando
167735,California,Los Angeles
152849,California,Orange
158977,California,San Diego
114400,California,Alameda
143643,New York,New York
163978,Missouri,Missouri
113233,California,Orange
136552,Florida,Miami
130409,Maryland,Maryland
173523,Utah,Utah
117335,California,San Bernardino
151407,South Carolina,South Carolina
101912,Pennsylvania,Pennsylvania
141407,California,Orange
113206,California,San Diego
145534,Georgia,Georgia
170967,Kansas,Kansas
154892,Michigan,Michigan
157960,Missouri,Missouri
178876,Florida,Orlando
136147,Oregon,Oregon
170586,New Jersey,New Jersey
154906,Texas,San Antonio
160273,Indiana,Indiana
115180,New York,New York
109510,Oklahoma,Oklahoma
140060,Kentucky,Kentucky
162747,California,Alameda
128570,Massachusetts,Massachusetts
163906,Kansas,Kansas
128955,Oregon,Oregon
147460,New York,New York
101537,Nevada,Nevada
150092,Tennessee,Tennessee
146346,Texas,Houston
115078,New Hampshire,New Hampshire
128136,Massachusetts,Massachusetts
143373,Maryland,Maryland
176660,Florida,Miami
107942,Kansas,Kansas
106490,California,San Diego
102448,Minnesota,Minnesota
117746,Rhode Island,Rhode Island
102536,Virginia,Virginia
158519,California,San Bernardino
106910,Indiana,Indiana
130253,Arkansas,Arkansas
109040,Texas,Houston
165119,California,San Diego
110194,Indiana,Indiana
141983,Massachusetts,Massachusetts
174974,South Dakota,South Dakota
100957,California,Los Angeles
100596,Wisconsin,Wisconsin
131048,Maryland,Maryland
102986,Hawaii,Hawaii
148114,Idaho,Idaho
175056,West Virginia,West Virginia
139856,California,Los Angeles
107268,Maine,Maine
134525,Missouri,Missouri
157005,California,Alameda
155602,Louisiana,Louisiana
171190,Indiana,Indiana
130460,Illinois,Illinois
167790,Connecticut,Connecticut
142743,Texas,Houston
124840,Maryland,Maryland
131750,Iowa,Iowa
176283,California,San Bernardino
110124,Pennsylvania,Pennsylvania
150242,Tennessee,Tennessee
132745,Virginia,Virginia
150046,Colorado,Colorado
167723,Louisiana,Louisiana
129001,Nebraska,Nebraska
164956,Texas,San Antonio
116604,Minnesota,Minnesota
129831,Texas,San Antonio
143638,Florida,Miami
117204,New Jersey,New Jersey
129631,Ohio,Ohio
167265,Virginia,Virginia
103058,California,San Diego
139831,Florida,Orlando
179571,Massachusetts,Massachusetts
112072,Missouri,Missouri
146898,California,San Bernardino
111066,South Carolina,South Carolina
105116,California,San Bernardino
138786,Ohio,Ohio
127628,Louisiana,Louisiana
161020,Washington,Washington
168551,Montana,Montana
151727,Florida,Miami
135346,Georgia,Georgia
100892,California,Riverside
117204,New York,New York
136183,Michigan,Michigan
165850,Pennsylvania,Pennsylvania
115612,New Mexico,New Mexico
115842,Puerto Rico,Puerto Rico
163322,Connecticut,Connecticut
136932,California,Orange
140148,Massachusetts,Massachusetts
144405,Nebraska,Nebraska
104534,Iowa,Iowa
164288,Pennsylvania,Pennsylvania
163267,New Mexico,New Mexico
138794,Mississippi,Mississippi
106511,California,Los Angeles
107478,California,San Bernardino
138412,Illinois,Illinois
155241,California,Riverside
168282,Florida,Orlando
138120,Kansas,Kansas
169704,California,Riverside
132919,Iowa,Iowa
172326,Mississippi,Mississippi
115484,Connecticut,Connecticut
137466,Arizona,Arizona
103801,Texas,Houston
108166,Montana,Montana
141989,California,San Bernardino
111171,Utah,Utah
172921,Maryland,Maryland
126082,Indiana,Indiana
140088,Utah,Utah
155602,Arkansas,Arkansas
110731,North Carolina,North Carolina
128177,Oregon,Oregon
173306,Texas,Houston
151407,Nevada,Nevada
167330,Delaware,Delaware
147383,Puerto Rico,Puerto Rico
114744,Illinois,Illinois
142264,Montana,Montana
166086,Florida,Miami
106195,California,Riverside
170696,Missouri,Missouri
127399,Arizona,Arizona
131495,Virginia,Virginia
141463,South Carolina,South Carolina
138348,Kentucky,Kentucky
145345,Massachusetts,Massachusetts
154949,Arkansas,Arkansas
148634,South Dakota,South Dakota
164023,Arizona,Arizona
133443,California,San Diego
103669,Missouri,Missouri
147419,Michigan,Michigan
159350,New Jersey,New Jersey
105436,North Carolina,North Carolina
104701,California,Los Angeles
145697,Nebraska,Nebraska
141430,Montana,Montana
156027,South Carolina,South Carolina
167265,Pennsylvania,Pennsylvania
141224,Mississippi,Mississippi
103690,New Jersey,New Jersey
141106,Delaware,Delaware
122842,Oregon,Oregon
155582,Maine,Maine
159750,Minnesota,Minnesota
155931,Connecticut,Connecticut
131452,Nebraska,Nebraska
103995,California,San Diego
114428,Oregon,Oregon
158475,Arkansas,Arkansas
112960,California,Riverside
175056,Tennessee,Tennessee
143277,Louisiana,Louisiana
110894,New Hampshire,New Hampshire
121795,Utah,Utah
178186,Iowa,Iowa
165478,Ohio,Ohio
102486,Minnesota,Minnesota
135430,Florida,Orlando
100114,Arizona,Arizona
159350,Utah,Utah
128502,Montana,Montana
101214,Nevada,Nevada
140221,Georgia,Georgia
139213,Utah,Utah
105061,Montana,Montana
101537,Puerto Rico,Puerto Rico
108166,Arkansas,Arkansas
143573,Georgia,Georgia
178616,Wisconsin,Wisconsin
150242,Alabama,Alabama
159235,West Virginia,West Virginia
149928,Ohio,Ohio
166048,Colorado,Colorado
146681,Minnesota,Minnesota
103749,Texas,Houston
160188,New Mexico,New Mexico
143478,Illinois,Illinois
154737,Louisiana,Louisiana
110980,West Virginia,West Virginia
165331,Louisiana,Louisiana
103636,Iowa,Iowa
122717,Texas,Houston
169685,Illinois,Illinois
106969,Texas,Houston
142422,New York,New York
129121,Illinois,Illinois
100382,Michigan,Michigan
121795,Washington,Washington
118509,Mississippi,Mississippi
134428,Michigan,Michigan
155357,Tennessee,Tennessee
108666,Iowa,Iowa
102986,Mississippi,Mississippi
148537,Illinois,Illinois
100883,California,Alameda
108166,Texas,San Antonio
143643,Pennsylvania,Pennsylvania
111155,Delaware,Delaware
123350,Pennsylvania,Pennsylvania
102380,Arkansas,Arkansas
159167,California,Riverside
146410,Florida,Orlando
107037,Arizona,Arizona
127816,California,Riverside
160307,Massachusetts,Massachusetts
146810,Massachusetts,Massachusetts
144405,Missouri,Missouri
143277,Pennsylvania,Pennsylvania
169208,South Carolina,South Carolina
133478,Florida,Miami
135920,California,Riverside
121190,South Dakota,South Dakota
159420,New Mexico,New Mexico
154939,Oregon,Oregon
155401,Delaware,Delaware
166708,Texas,San Antonio
149725,Virginia,Virginia
110972,Maine,Maine
155721,South Carolina,South Carolina
146494,Nebraska,Nebraska
160515,Pennsylvania,Pennsylvania
103210,Minnesota,Minnesota
161974,California,Orange
164446,New Hampshire,New Hampshire
143871,Ohio,Ohio
160273,Washington,Washington
130337,Georgia,Georgia
175711,New York,New York
102566,Florida,Orlando
150326,Michigan,Michigan
171027,Texas,Houston
167790,Oregon,Oregon
130302,Minnesota,Minnesota
151680,South Carolina,South Carolina
117532,Florida,Miami
146148,Arizona,Arizona
149500,Massachusetts,Massachusetts
175383,Virginia,Virginia
103669,West Virginia,West Virginia
149025,Maine,Maine
172749,Iowa,Iowa
103903,Illinois,Illinois
171336,Georgia,Georgia
172637,South Carolina,South Carolina
126752,Florida,Miami
138372,South Dakota,South Dakota
172762,Florida,Orlando
121876,Colorado,Colorado
119836,Delaware,Delaware
103797,Kansas,Kansas
101931,Montana,Montana
151734,California,San Diego
112745,Mississippi,Mississippi
174110,Missouri,Missouri
117405,Utah,Utah
135237,Louisiana,Louisiana
149884,Kentucky,Kentucky
171367,Arkansas,Arkansas
145580,Maryland,Maryland
156078,Florida,Miami
138830,New Mexico,New Mexico
147755,South Carolina,South Carolina
114486,Montana,Montana
176877,Missouri,Missouri
161017,Mississippi,Mississippi
104188,Oregon,Oregon
139238,South Carolina,South Carolina
179842,Idaho,Idaho
155602,Montana,Montana
108369,California,Orange
146538,Alabama,Alabama
137962,Nebraska,Nebraska
114591,Puerto Rico,Puerto Rico
152461,Georgia,Georgia
147261,New Hampshire,New Hampshire
120380,California,Santa Clara
167723,Nebraska,Nebraska
166959,California,Alameda
167541,Maine,Maine
104050,Florida,Miami
145955,Tennessee,Tennessee
130460,Missouri,Missouri
139385,New York,New York
158500,Louisiana,Louisiana
101096,California,Alameda
178161,Illinois,Illinois
178008,Tennessee,Tennessee
150768,Pennsylvania,Pennsylvania
122041,Rhode Island,Rhode Island
123549,Texas,San Antonio
133391,California,Santa Clara
156125,Florida,Miami
175313,Arizona,Arizona
170691,California,San Diego
147487,California,Los Angeles
173894,South Carolina,South Carolina
105620,New Jersey,New Jersey
112283,Oregon,Oregon
128076,New Jersey,New Jersey
128293,Oregon,Oregon
134345,California,Orange
132745,Ohio,Ohio
147692,Montana,Montana
132942,California,Santa Clara
157102,Oregon,Oregon
120036,Delaware,Delaware
139457,California,Los Angeles
110070,Rhode Island,Rhode Island
153352,Delaware,Delaware
147460,North Carolina,North Carolina
167541,Wisconsin,Wisconsin
142442,California,Los Angeles
106930,Connecticut,Connecticut
153898,Ohio,Ohio
114440,Ohio,Ohio
174650,Texas,San Antonio
118245,Michigan,Michigan
139128,Arizona,Arizona
134540,Michigan,Michigan
172503,Illinois,Illinois
142372,Kentucky,Kentucky
149136,California,San Diego
159162,California,San Diego
112960,Oklahoma,Oklahoma
132558,Texas,Houston
170549,California,Alameda
133391,Kentucky,Kentucky
126693,Louisiana,Louisiana
100201,Maryland,Maryland
103516,California,Riverside
167437,Nevada,Nevada
138878,Maryland,Maryland
167140,Minnesota,Minnesota
149485,Arkansas,Arkansas
104616,Texas,Houston
127214,Texas,San Antonio
122114,Rhode Island,Rhode Island
172510,Hawaii,Hawaii
132942,New Jersey,New Jersey
122549,Puerto Rico,Puerto Rico
167949,Georgia,Georgia
162324,Wisconsin,Wisconsin
103622,Connecticut,Connecticut
117720,South Dakota,South Dakota
158183,Hawaii,Hawaii
139318,Iowa,Iowa
137670,Indiana,Indiana
161217,Texas,Houston
123929,Hawaii,Hawaii
172153,Nebraska,Nebraska
102708,Nebraska,Nebraska
159086,New Mexico,New Mexico
106087,New Jersey,New Jersey
115255,Wisconsin,Wisconsin
118732,Utah,Utah
114189,Hawaii,Hawaii
178138,New Jersey,New Jersey
174797,Alabama,Alabama
109231,South Dakota,South Dakota
157507,California,Alameda
141204,Ohio,Ohio
113656,New Mexico,New Mexico
137535,Texas,San Antonio
119681,California,Orange
108580,Utah,Utah
120314,Iowa,Iowa
176427,Connecticut,Connecticut
113898,Texas,Houston
105425,Massachusetts,Massachusetts
128502,California,Alameda
112124,Pennsylvania,Pennsylvania
123090,Texas,Houston
108219,Nevada,Nevada
146233,Georgia,Georgia
171509,California,Alameda
169709,Pennsylvania,Pennsylvania
120702,Alabama,Alabama
102777,California,Alameda
107037,Maine,Maine
157918,Minnesota,Minnesota
137625,Idaho,Idaho
135526,West Virginia,West Virginia
174773,Kansas,Kansas
134261,Minnesota,Minnesota
150686,Ohio,Ohio
169208,Kentucky,Kentucky
157778,Rhode Island,Rhode Island
103669,Mississippi,Mississippi
155671,Kentucky,Kentucky
141204,Delaware,Delaware
171279,California,Riverside
111059,California,Santa Clara
103636,Louisiana,Louisiana
174177,California,San Diego
119297,Wisconsin,Wisconsin
134637,Pennsylvania,Pennsylvania
145249,Missouri,Missouri
156315,Utah,Utah
100918,California,Los Angeles
105620,Nevada,Nevada
130178,Arkansas,Arkansas
112948,West Virginia,West Virginia
132942,Texas,San Antonio
167655,Pennsylvania,Pennsylvania
170801,New Hampshire,New Hampshire
158612,Kentucky,Kentucky
142422,Tennessee,Tennessee
115180,California,Riverside
134637,Iowa,Iowa
123090,Connecticut,Connecticut
124334,New Mexico,New Mexico
127990,Illinois,Illinois
106880,Florida,Miami
169254,Tennessee,Tennessee
108466,Massachusetts,Massachusetts
103156,Montana,Montana
109094,California,Los Angeles
158364,Delaware,Delaware
172363,Georgia,Georgia
160633,Maryland,Maryland
124705,Florida,Miami
139541,Michigan,Michigan
113756,Georgia,Georgia
106414,Ohio,Ohio
145908,North Carolina,North Carolina
154395,Nevada,Nevada
118402,California,San Bernardino
133742,West Virginia,West Virginia
171462,Hawaii,Hawaii
160758,California,Riverside
150833,Virginia,Virginia
158472,Kansas,Kansas
112083,Kansas,Kansas
147527,Washington,Washington
132961,Tennessee,Tennessee
161020,Oklahoma,Oklahoma
161017,North Carolina,North Carolina
103516,New York,New York
157140,Florida,Orlando
138389,Maryland,Maryland
168714,Wisconsin,Wisconsin
172326,Rhode Island,Rhode Island
124266,Wisconsin,Wisconsin
152957,Florida,Miami
148708,Illinois,Illinois
114726,Maryland,Maryland
169854,California,Riverside
101948,Wisconsin,Wisconsin
161638,California,Orange
158364,California,Santa Clara
117570,Virginia,Virginia
103392,Idaho,Idaho
125584,Texas,Houston
149972,Florida,Miami
116373,California,San Bernardino
147638,New York,New York
177526,California,Los Angeles
108476,California,Alameda
179926,Texas,San Antonio
170230,Georgia,Georgia
143643,Maryland,Maryland
147421,Louisiana,Louisiana
138830,Delaware,Delaware
163684,Montana,Montana
109240,Alabama,Alabama
148229,California,Orange
137466,Maine,Maine
109329,Connecticut,Connecticut
142023,Nebraska,Nebraska
170378,Nevada,Nevada
118679,Arkansas,Arkansas
121755,Montana,Montana
134415,Texas,Houston
167908,Kentucky,Kentucky
138107,California,Los Angeles
117021,Washington,Washington
133215,Oregon,Oregon
128076,North Carolina,North Carolina
159721,Nebraska,Nebraska
131048,New Jersey,New Jersey
134452,Michigan,Michigan
149455,Arizona,Arizona
153115,Minnesota,Minnesota
178540,California,Los Angeles
103028,Nebraska,Nebraska
138943,Ohio,Ohio
103636,Alabama,Alabama
151160,Pennsylvania,Pennsylvania
120507,Kentucky,Kentucky
131233,Michigan,Michigan
105926,Missouri,Missouri
108369,New York,New York
108461,Utah,Utah
148159,Ohio,Ohio
150892,Ohio,Ohio
102777,Texas,San Antonio
167597,New Jersey,New Jersey
124334,Kansas,Kansas
146503,Nevada,Nevada
141512,Louisiana,Louisiana
160742,California,San Bernardino
117466,California,Orange
124117,Oklahoma,Oklahoma
116872,Illinois,Illinois
165850,Iowa,Iowa
105403,Maryland,Maryland
112581,Nevada,Nevada
156125,California,Los Angeles
170682,Kentucky,Kentucky
130314,Illinois,Illinois
154756,Ohio,Ohio
178667,Nebraska,Nebraska
163421,Wisconsin,Wisconsin
179048,Washington,Washington
168066,Alabama,Alabama
144317,Florida,Orlando
162336,Minnesota,Minnesota
178094,Nebraska,Nebraska
151621,Delaware,Delaware
153263,Iowa,Iowa
153356,New Jersey,New Jersey
136183,Texas,San Antonio
148870,Massachusetts,Massachusetts
103940,Tennessee,Tennessee
107027,New Jersey,New Jersey
148776,Puerto Rico,Puerto Rico
110484,New Hampshire,New Hampshire
161697,California,Los Angeles
141644,Arizona,Arizona
114133,Kentucky,Kentucky
107492,Texas,Houston
139839,North Carolina,North Carolina
122106,Oregon,Oregon
135441,Montana,Montana
126693,California,Riverside
148870,Maryland,Maryland
102771,Texas,Houston
120237,Tennessee,Tennessee
125184,California,Orange
120481,Texas,San Antonio
103819,Texas,San Antonio
138024,Florida,Orlando
146898,Colorado,Colorado
142023,New Mexico,New Mexico
110637,Arizona,Arizona
176549,Rhode Island,Rhode Island
162333,California,Santa Clara
112615,California,Los Angeles
127816,Ohio,Ohio
101931,California,Los Angeles
127316,California,Santa Clara
145948,Arizona,Arizona
164602,Florida,Miami
142477,Maryland,Maryland
139591,California,Orange
151160,West Virginia,West Virginia
173667,California,San Diego
142264,Florida,Miami
134828,Pennsylvania,Pennsylvania
177931,Maine,Maine
156836,California,San Bernardino
169600,New Jersey,New Jersey
148159,Minnesota,Minnesota
138907,California,Los Angeles
105114,Idaho,Idaho
118912,Oregon,Oregon
162561,Virginia,Virginia
102582,Arkansas,Arkansas
156676,California,Santa Clara
143277,California,Orange
104901,Florida,Orlando
130404,Connecticut,Connecticut
102479,Florida,Miami
153460,Oklahoma,Oklahoma
138442,California,San Diego
151019,California,Riverside
102334,California,San Diego
127850,Texas,San Antonio
113508,Michigan,Michigan
143122,Nebraska,Nebraska
100264,Ohio,Ohio
165799,Montana,Montana
153219,Hawaii,Hawaii
140810,Iowa,Iowa
157945,Hawaii,Hawaii
134261,Wisconsin,Wisconsin
145233,Wisconsin,Wisconsin
100247,California,San Diego
101961,Georgia,Georgia
167193,New Hampshire,New Hampshire
128293,New Jersey,New Jersey
160515,Oregon,Oregon
176950,Arizona,Arizona
144405,Michigan,Michigan
142679,Florida,Orlando
101709,Alabama,Alabama
127595,California,San Bernardino
179571,Kentucky,Kentucky
142054,Ohio,Ohio
136429,Nebraska,Nebraska
148036,Florida,Orlando
175383,Michigan,Michigan
132238,Washington,Washington
164264,Kentucky,Kentucky
153014,New York,New York
124508,Colorado,Colorado
143329,Rhode Island,Rhode Island
145896,California,San Diego
143596,North Carolina,North Carolina
104221,Texas,San Antonio
101537,New Hampshire,New Hampshire
114189,Nevada,Nevada
173346,Utah,Utah
147419,New Jersey,New Jersey
157782,Oregon,Oregon
127628,Iowa,Iowa
124705,Louisiana,Louisiana
162729,Virginia,Virginia
175052,New York,New York
115180,Washington,Washington
176123,Missouri,Missouri
132332,South Dakota,South Dakota
111415,California,San Diego
114965,Virginia,Virginia
107942,Kentucky,Kentucky
169834,South Dakota,South Dakota
113491,Wisconsin,Wisconsin
135763,California,Santa Clara
178198,California,Los Angeles
109180,Mississippi,Mississippi
150318,Maine,Maine
175056,California,Santa Clara
163843,New Mexico,New Mexico
164288,Michigan,Michigan
161279,California,Orange
178223,Texas,Houston
160887,Nebraska,Nebraska
151695,Texas,Houston
160766,Arizona,Arizona
162336,Oregon,Oregon
166353,Illinois,Illinois
112648,Wisconsin,Wisconsin
155592,California,Alameda
108540,North Carolina,North Carolina
135663,Alabama,Alabama
173137,Texas,San Antonio
141878,California,Los Angeles
137455,Nevada,Nevada
161697,Maryland,Maryland
162641,Nevada,Nevada
143845,Georgia,Georgia
145271,Massachusetts,Massachusetts
179139,West Virginia,West Virginia
153676,Nevada,Nevada
165850,Arkansas,Arkansas
130014,Pennsylvania,Pennsylvania
158519,Wisconsin,Wisconsin
178061,Hawaii,Hawaii
103801,Washington,Washington
134261,Florida,Miami
122057,Michigan,Michigan
170462,Kentucky,Kentucky
138120,Louisiana,Louisiana
157945,Louisiana,Louisiana
103028,Connecticut,Connecticut
168235,California,Riverside
146618,Florida,Miami
174110,Utah,Utah
150571,New Mexico,New Mexico
142639,Idaho,Idaho
121318,California,San Bernardino
113455,Florida,Miami
145060,Mississippi,Mississippi
102582,Oregon,Oregon
118535,Montana,Montana
111351,South Dakota,South Dakota
104625,Pennsylvania,Pennsylvania
141204,California,Los Angeles
145901,Texas,San Antonio
121018,New Hampshire,New Hampshire
165982,California,Santa Clara
110536,California,Orange
120739,Indiana,Indiana
160760,Colorado,Colorado
165723,Louisiana,Louisiana
166252,Virginia,Virginia
117927,Louisiana,Louisiana
176193,California,Los Angeles
124474,Maine,Maine
164092,Texas,San Antonio
105620,Pennsylvania,Pennsylvania
137776,California,Los Angeles
147755,North Carolina,North Carolina
112568,California,San Diego
114713,New Hampshire,New Hampshire
141049,Florida,Orlando
141430,California,San Diego
121956,Virginia,Virginia
171567,Utah,Utah
116373,New Mexico,New Mexico
179786,Hawaii,Hawaii
122517,California,Alameda
131048,Oklahoma,Oklahoma
140246,California,Alameda
124980,Iowa,Iowa
111925,New York,New York
106930,Kentucky,Kentucky
100975,Wisconsin,Wisconsin
152501,Hawaii,Hawaii
156453,Idaho,Idaho
117362,Maryland,Maryland
162240,California,Riverside
179855,California,San Bernardino
109240,Virginia,Virginia
126639,Texas,Houston
154641,South Carolina,South Carolina
157945,Iowa,Iowa
125105,California,Los Angeles
138507,Ohio,Ohio
140747,Puerto Rico,Puerto Rico
134304,Texas,San Antonio
112267,California,San Diego
145619,New Mexico,New Mexico
130531,Texas,San Antonio
109040,Minnesota,Minnesota
171714,South Dakota,South Dakota
162729,Iowa,Iowa
109563,Texas,Houston
145653,Maine,Maine
146503,Indiana,Indiana
137317,California,Alameda
153285,California,San Bernardino
167753,California,San Diego
152355,Virginia,Virginia
170179,Kansas,Kansas
136803,Mississippi,Mississippi
100409,Texas,Houston
137683,Florida,Miami
124334,Wisconsin,Wisconsin
144235,California,San Diego
134754,California,Orange
146612,North Carolina,North Carolina
162878,California,San Diego
166133,Kentucky,Kentucky
120927,Illinois,Illinois
168727,Massachusetts,Massachusetts
134223,Florida,Orlando
126752,Massachusetts,Massachusetts
158499,Texas,San Antonio
152724,Nevada,Nevada
146214,Nevada,Nevada
132745,South Carolina,South Carolina
153898,New Jersey,New Jersey
162621,Maine,Maine
165678,Tennessee,Tennessee
139531,Nevada,Nevada
147527,Louisiana,Louisiana
124634,Pennsylvania,Pennsylvania
140138,Tennessee,Tennessee
113665,South Carolina,South Carolina
151866,California,San Diego
106047,Wisconsin,Wisconsin
139128,Idaho,Idaho
123819,California,Riverside
102147,Pennsylvania,Pennsylvania
167265,California,San Bernardino
179269,Idaho,Idaho
114322,New York,New York
162336,Massachusetts,Massachusetts
106662,Minnesota,Minnesota
124433,Texas,San Antonio
106662,West Virginia,West Virginia
172637,Florida,Miami
145008,California,Los Angeles
143478,Kentucky,Kentucky
113996,California,Santa Clara
178667,New York,New York
158157,Michigan,Michigan
120912,Wisconsin,Wisconsin
166339,Texas,Houston
141204,Pennsylvania,Pennsylvania
100390,Louisiana,Louisiana
137040,California,Orange
134971,South Dakota,South Dakota
174039,Texas,San Antonio
142422,New Jersey,New Jersey
124875,Louisiana,Louisiana
136690,New Jersey,New Jersey
107923,Texas,San Antonio
102421,Kansas,Kansas
136429,Montana,Montana
108758,Rhode Island,Rhode Island
142477,Virginia,Virginia
156245,Missouri,Missouri
165331,Wisconsin,Wisconsin
112873,Nebraska,Nebraska
130337,New Mexico,New Mexico
160898,Hawaii,Hawaii
140174,Florida,Miami
155401,Kansas,Kansas
124474,South Dakota,South Dakota
146249,Illinois,Illinois
175463,California,San Diego
104616,Missouri,Missouri
124840,Georgia,Georgia
140870,California,Orange
166479,California,Alameda
105425,California,Riverside
127595,California,San Diego
114986,Texas,Houston
132893,Pennsylvania,Pennsylvania
127698,West Virginia,West Virginia
105116,Mississippi,Mississippi
127214,Nebraska,Nebraska
169406,California,Alameda
166339,Montana,Montana
116576,California,San Bernardino
102564,New York,New York
114713,Idaho,Idaho
123929,Maryland,Maryland
146031,Puerto Rico,Puerto Rico
158317,Kansas,Kansas
105017,California,Los Angeles
176861,Florida,Orlando
145534,Colorado,Colorado
142115,New Jersey,New Jersey
132979,Utah,Utah
161168,Oklahoma,Oklahoma
101651,California,Santa Clara
138153,New Hampshire,New Hampshire
135321,Arizona,Arizona
176701,New York,New York
102165,Louisiana,Louisiana
173487,Massachusetts,Massachusetts
106969,Alabama,Alabama
166469,Georgia,Georgia
139831,Wisconsin,Wisconsin
123863,Georgia,Georgia
119192,Wisconsin,Wisconsin
147453,Texas,Houston
125184,Utah,Utah
142023,New York,New York
153494,California,San Bernardino
169446,Georgia,Georgia
142460,Alabama,Alabama
124705,Missouri,Missouri
111121,Oregon,Oregon
122788,Florida,Miami
162729,West Virginia,West Virginia
115795,Minnesota,Minnesota
173593,Florida,Orlando
106356,California,Orange
130337,Florida,Orlando
105138,Tennessee,Tennessee
145249,Georgia,Georgia
114343,West Virginia,West Virginia
105620,Rhode Island,Rhode Island
146538,Virginia,Virginia
170569,Oregon,Oregon
108923,Illinois,Illinois
158364,New York,New York
173487,Maine,Maine
172762,Kentucky,Kentucky
156253,Illinois,Illinois
136671,Mississippi,Mississippi
168913,Rhode Island,Rhode Island
159568,Kentucky,Kentucky
101411,Virginia,Virginia
113594,Maryland,Maryland
165339,Illinois,Illinois
133525,Oklahoma,Oklahoma
109720,Illinois,Illinois
167329,California,San Diego
145331,Texas,San Antonio
108894,California,Alameda
107942,South Carolina,South Carolina
170682,Florida,Miami
141119,Mississippi,Mississippi
179855,California,Santa Clara
161201,New Mexico,New Mexico
176660,South Dakota,South Dakota
132951,California,San Bernardino
112948,Nebraska,Nebraska
128293,Texas,Houston
175711,Kansas,Kansas
128177,Rhode Island,Rhode Island
133443,Delaware,Delaware
157778,South Dakota,South Dakota
119989,Arizona,Arizona
177045,North Carolina,North Carolina
113327,Pennsylvania,Pennsylvania
142613,Florida,Orlando
100892,North Carolina,North Carolina
105209,Maine,Maine
144317,Kentucky,Kentucky
156453,South Dakota,South Dakota
168966,Alabama,Alabama
144442,Indiana,Indiana
119192,Louisiana,Louisiana
155795,Montana,Montana
102536,Kansas,Kansas
114343,Massachusetts,Massachusetts
105523,Colorado,Colorado
110100,Hawaii,Hawaii
153572,Wisconsin,Wisconsin
167995,Kansas,Kansas
155602,Iowa,Iowa
100883,New Hampshire,New Hampshire
141674,Louisiana,Louisiana
111183,Delaware,Delaware
159926,Tennessee,Tennessee
174564,Louisiana,Louisiana
152543,Indiana,Indiana
125482,Michigan,Michigan
113733,Texas,Houston
113299,Louisiana,Louisiana
100382,Missouri,Missouri
145205,Arkansas,Arkansas
131099,California,Santa Clara
137670,Texas,San Antonio
148153,Rhode Island,Rhode Island
179269,New York,New York
146079,Texas,San Antonio
115541,California,Orange
174745,Michigan,Michigan
148477,Nevada,Nevada
136547,Texas,San Antonio
104590,California,San Diego
109279,Louisiana,Louisiana
142544,Hawaii,Hawaii
141106,New Hampshire,New Hampshire
111171,Georgia,Georgia
174234,California,Orange
132088,Pennsylvania,Pennsylvania
112992,Kansas,Kansas
104018,California,Orange
114726,Missouri,Missouri
142237,New York,New York
164446,Oklahoma,Oklahoma
117580,Indiana,Indiana
149485,California,San Diego
166001,Nevada,Nevada
163768,West Virginia,West Virginia
100242,Montana,Montana
127399,New Hampshire,New Hampshire
151568,New York,New York
156723,California,San Bernardino
129944,Arizona,Arizona
123718,Ohio,Ohio
107942,Connecticut,Connecticut
112488,Virginia,Virginia
140617,South Dakota,South Dakota
150046,Arkansas,Arkansas
173727,California,Los Angeles
161044,Texas,San Antonio
148651,Delaware,Delaware
168214,Rhode Island,Rhode Island
105403,Utah,Utah
105922,Tennessee,Tennessee
128265,Utah,Utah
170696,Pennsylvania,Pennsylvania
128435,Arizona,Arizona
118014,North Carolina,North Carolina
163584,California,Alameda
178274,Kentucky,Kentucky
156061,California,Los Angeles
105436,Iowa,Iowa
166048,Michigan,Michigan
162729,South Dakota,South Dakota
138369,Louisiana,Louisiana
176427,Virginia,Virginia
172434,Florida,Miami
161760,California,Santa Clara
158425,Arkansas,Arkansas
100892,Maryland,Maryland
138878,Puerto Rico,Puerto Rico
106558,North Carolina,North Carolina
154285,Mississippi,Mississippi
139683,Ohio,Ohio
